Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	21.161	27.051	500	1600	S14_20180220_080003	SVM	0.005	female.gibbon
2	Spectrogram 1	1	21.161	27.051	500	1600	S14_20180220_080003	RF	0.038	female.gibbon
3	Spectrogram 1	1	210.567	215.857	500	1600	S14_20180220_080003	SVM	0.014	female.gibbon
4	Spectrogram 1	1	210.567	215.857	500	1600	S14_20180220_080003	RF	0.04	female.gibbon
5	Spectrogram 1	1	1117.277	1122.877	500	1600	S14_20180220_080003	SVM	0.005	female.gibbon
6	Spectrogram 1	1	1117.277	1122.877	500	1600	S14_20180220_080003	RF	0.022	female.gibbon
7	Spectrogram 1	1	1615.854	1621.014	500	1600	S14_20180220_080003	SVM	0.013	female.gibbon
8	Spectrogram 1	1	1615.854	1621.014	500	1600	S14_20180220_080003	RF	0.08	female.gibbon
9	Spectrogram 1	1	1857.252	1862.322	500	1600	S14_20180220_080003	SVM	0.194	female.gibbon
10	Spectrogram 1	1	1857.252	1862.322	500	1600	S14_20180220_080003	RF	0.206	female.gibbon
11	Spectrogram 1	1	1892.103	1898.773	500	1600	S14_20180220_080003	SVM	0.338	female.gibbon
12	Spectrogram 1	1	1892.103	1898.773	500	1600	S14_20180220_080003	RF	0.272	female.gibbon
13	Spectrogram 1	1	2150.942	2161.372	500	1600	S14_20180220_080003	SVM	0.05	female.gibbon
14	Spectrogram 1	1	2150.942	2161.372	500	1600	S14_20180220_080003	RF	0.092	female.gibbon
15	Spectrogram 1	1	2184.473	2196.253	500	1600	S14_20180220_080003	SVM	0.916	female.gibbon
16	Spectrogram 1	1	2184.473	2196.253	500	1600	S14_20180220_080003	RF	0.622	female.gibbon
17	Spectrogram 1	1	2297.917	2307.187	500	1600	S14_20180220_080003	SVM	0.979	female.gibbon
18	Spectrogram 1	1	2297.917	2307.187	500	1600	S14_20180220_080003	RF	0.84	female.gibbon
19	Spectrogram 1	1	2437.711	2447.962	500	1600	S14_20180220_080003	SVM	0.988	female.gibbon
